student_id|ku_id|stdy_id|end_time|gndr_cd|scl_year_cd|uds_ab_yn|app_ab_yn|cal_ab_yn|exp_ab_yn|crrct_yn
100211703|C003|207113714|2019-06-30 09:12:13|F|3|0|0|1|0|1
100211703|C003|207113714|2019-06-30 09:12:13|F|3|0|0|1|0|1
100211703|C003|207113714|2019-06-30 09:12:13|F|3|0|0|1|0|1
100211703|C003|207113714|2019-06-30 09:12:13|F|3|0|0|1|0|1
100211703|C003|207113714|2019-06-30 09:12:13|F|3|0|0|1|0|1
100211703|C003|207113714|2019-06-30 09:12:13|F|3|0|0|1|0|1
100211703|C003|207113714|2019-06-30 09:12:13|F|3|0|0|1|0|1
100211703|C003|207113714|2019-06-30 09:12:13|F|3|0|0|1|0|1
100211703|C003|207113714|2019-06-30 09:12:13|F|3|0|0|1|0|1
100211703|C003|207113714|2019-06-30 09:12:13|F|3|0|0|1|0|1
100211690|A003|207121421|2019-06-30 12:34:46|F|0|1|0|0|0|1
100211690|A003|207121421|2019-06-30 12:34:46|F|0|1|0|0|0|1
100211690|A003|207121421|2019-06-30 12:34:46|F|0|1|0|0|0|1
100211690|A003|207121421|2019-06-30 12:34:46|F|0|1|0|0|0|1
100211690|A003|207121421|2019-06-30 12:34:46|F|0|1|0|0|0|1
100211690|A003|207121421|2019-06-30 12:34:46|F|0|1|0|0|0|1
100211690|A003|207121421|2019-06-30 12:34:46|F|0|1|0|0|0|1
100211690|A003|207121421|2019-06-30 12:34:46|F|0|1|0|0|0|1
100211690|A003|207121421|2019-06-30 12:34:46|F|0|1|0|0|0|1
100211690|A003|207121421|2019-06-30 12:34:46|F|0|1|0|0|0|1
100187574|A079|207106471|2019-06-30 09:44:50|M|0|1|0|0|0|0
100187574|A079|207106471|2019-06-30 09:44:50|M|0|1|0|0|0|1
100187574|A079|207106471|2019-06-30 09:44:50|M|0|1|0|0|0|0
100187574|A079|207106471|2019-06-30 09:44:50|M|0|1|0|0|0|1
100187574|A079|207106471|2019-06-30 09:44:50|M|0|1|0|0|0|0
100187574|A079|207106471|2019-06-30 09:44:50|M|0|1|0|0|0|0
100187574|A079|207106471|2019-06-30 09:44:50|M|0|1|0|0|0|0
100187574|A079|207106471|2019-06-30 09:44:50|M|0|1|0|0|0|0
100187574|A079|207106471|2019-06-30 09:44:50|M|0|1|0|0|0|0
100187574|A079|207106471|2019-06-30 09:44:50|M|0|1|0|0|0|1
100187574|A079|207106471|2019-06-30 09:44:50|M|0|1|0|0|0|1
100187574|A079|207106471|2019-06-30 09:44:50|M|0|1|0|0|0|0
100187574|A079|207106471|2019-06-30 09:44:50|M|0|1|0|0|0|0
100187574|A079|207106471|2019-06-30 09:44:50|M|0|1|0|0|0|0
100187574|A079|207106471|2019-06-30 09:44:50|M|0|1|0|0|0|0
100187574|A079|207106471|2019-06-30 09:44:50|M|0|1|0|0|0|0
100187574|A079|207106471|2019-06-30 09:44:50|M|0|1|0|0|0|0
100187574|A079|207106471|2019-06-30 09:44:50|M|0|1|0|0|0|1
100187574|A079|207106471|2019-06-30 09:44:50|M|0|1|0|0|0|1
100187574|A079|207106471|2019-06-30 09:44:50|M|0|1|0|0|0|1
100165393|E070|207121703|2019-06-30 12:49:52|F|5|0|0|1|0|1
100165393|E070|207121703|2019-06-30 12:49:52|F|5|0|0|1|0|1
100165393|E070|207121703|2019-06-30 12:49:52|F|5|0|0|1|0|1
100165393|E070|207121703|2019-06-30 12:49:52|F|5|0|0|1|0|1
100165393|E070|207121703|2019-06-30 12:49:52|F|5|0|0|1|0|1
100165393|E070|207121703|2019-06-30 12:49:52|F|5|0|0|1|0|0
100165393|E070|207121703|2019-06-30 12:49:52|F|5|0|0|1|0|0
100165393|E070|207121703|2019-06-30 12:49:52|F|5|0|0|1|0|1
100165393|E070|207121703|2019-06-30 12:49:52|F|5|0|0|1|0|1
100165393|E070|207121703|2019-06-30 12:49:52|F|5|0|0|1|0|1
100165393|E070|207121703|2019-06-30 12:49:52|F|5|0|0|1|0|0
100165393|E070|207121703|2019-06-30 12:49:52|F|5|0|0|1|0|1
100165393|E070|207121703|2019-06-30 12:49:52|F|5|0|0|1|0|0
100165393|E070|207121703|2019-06-30 12:49:52|F|5|0|0|1|0|1
100165393|E070|207121703|2019-06-30 12:49:52|F|5|0|0|1|0|1
100165393|E070|207121703|2019-06-30 12:49:52|F|5|0|0|1|0|0
100165393|E070|207121703|2019-06-30 12:49:52|F|5|0|0|1|0|0
100165393|E070|207121703|2019-06-30 12:49:52|F|5|0|0|1|0|1
100165393|E070|207121703|2019-06-30 12:49:52|F|5|0|0|1|0|1
100165393|E070|207121703|2019-06-30 12:49:52|F|5|0|0|1|0|1
100166750|A016|206078244|2019-06-30 11:45:17|F|1|1|0|0|1|1
100166750|A016|206078244|2019-06-30 11:45:17|F|1|1|0|0|1|1
100166750|A016|206078244|2019-06-30 11:45:17|F|1|1|0|0|1|1
100166750|A016|206078244|2019-06-30 11:45:17|F|1|1|0|0|1|1
100166750|A016|206078244|2019-06-30 11:45:17|F|1|1|0|0|1|1
100166750|A016|206078244|2019-06-30 11:45:17|F|1|1|0|0|1|1
100166750|A016|206078244|2019-06-30 11:45:17|F|1|1|0|0|1|1
100166750|A016|206078244|2019-06-30 11:45:17|F|1|1|0|0|1|1
100166750|A016|206078244|2019-06-30 11:45:17|F|1|1|0|0|1|0
100166750|A016|206078244|2019-06-30 11:45:17|F|1|1|0|0|1|1
100166750|A016|206078244|2019-06-30 11:45:17|F|1|1|0|0|1|1
100166750|A016|206078244|2019-06-30 11:45:17|F|1|1|0|0|1|1
100166750|A016|206078244|2019-06-30 11:45:17|F|1|1|0|0|1|1
100164595|E030|207137359|2019-06-30 19:54:01|M|5|1|0|0|0|1
100164595|E030|207137359|2019-06-30 19:54:01|M|5|1|0|0|0|1
100164595|E030|207137359|2019-06-30 19:54:01|M|5|1|0|0|0|1
100164595|E030|207137359|2019-06-30 19:54:01|M|5|1|0|0|0|1
100164595|E030|207137359|2019-06-30 19:54:01|M|5|1|0|0|0|1
100164595|E030|207137359|2019-06-30 19:54:01|M|5|1|0|0|0|1
100164595|E030|207137359|2019-06-30 19:54:01|M|5|1|0|0|0|1
100164595|E030|207137359|2019-06-30 19:54:01|M|5|1|0|0|0|1
100164595|E030|207137359|2019-06-30 19:54:01|M|5|1|0|0|0|1
100164595|E030|207137359|2019-06-30 19:54:01|M|5|1|0|0|0|1
100165736|C047|206564831|2019-06-30 18:18:23|M|3|0|0|1|0|1
100165736|C047|206564831|2019-06-30 18:18:23|M|3|0|0|1|0|1
100165736|C047|206564831|2019-06-30 18:18:23|M|3|0|0|1|0|1
100165736|C047|206564831|2019-06-30 18:18:23|M|3|0|0|1|0|1
100165736|C047|206564831|2019-06-30 18:18:23|M|3|0|0|1|0|1
100165736|C047|206564831|2019-06-30 18:18:23|M|3|0|0|1|0|1
100165736|C047|206564831|2019-06-30 18:18:23|M|3|0|0|1|0|1
100165736|C047|206564831|2019-06-30 18:18:23|M|3|0|0|1|0|1
100165736|C047|206564831|2019-06-30 18:18:23|M|3|0|0|1|0|1
100165736|C047|206564831|2019-06-30 18:18:23|M|3|0|0|1|0|1
100165736|C047|206564831|2019-06-30 18:18:23|M|3|0|0|1|0|1
100165736|C047|206564831|2019-06-30 18:18:23|M|3|0|0|1|0|1
100165736|C047|206564831|2019-06-30 18:18:23|M|3|0|0|1|0|1
100165736|C047|206564831|2019-06-30 18:18:23|M|3|0|0|1|0|1
100165736|C047|206564831|2019-06-30 18:18:23|M|3|0|0|1|0|1
100165736|C047|206564831|2019-06-30 18:18:23|M|3|0|0|1|0|1
100165736|C047|206564831|2019-06-30 18:18:23|M|3|0|0|1|0|1
100165736|C047|206564831|2019-06-30 18:18:23|M|3|0|0|1|0|1
100165736|C047|206564831|2019-06-30 18:18:23|M|3|0|0|1|0|1
100165736|C047|206564831|2019-06-30 18:18:23|M|3|0|0|1|0|1
100163246|A065|205709737|2019-06-30 21:05:18|F|1|0|0|1|0|1
100163246|A065|205709737|2019-06-30 21:05:18|F|1|0|0|1|0|1
100163246|A065|205709737|2019-06-30 21:05:18|F|1|0|0|1|0|1
100163246|A065|205709737|2019-06-30 21:05:18|F|1|0|0|1|0|1
100163246|A065|205709737|2019-06-30 21:05:18|F|1|0|0|1|0|0
100163246|A065|205709737|2019-06-30 21:05:18|F|1|0|0|1|0|1
100163246|A065|205709737|2019-06-30 21:05:18|F|1|0|0|1|0|1
100163246|A065|205709737|2019-06-30 21:05:18|F|1|0|0|1|0|1
100163246|A065|205709737|2019-06-30 21:05:18|F|1|0|0|1|0|1
100163246|A065|205709737|2019-06-30 21:05:18|F|1|0|0|1|0|1
100163246|A065|205709737|2019-06-30 21:05:18|F|1|0|0|1|0|1
100163246|A065|205709737|2019-06-30 21:05:18|F|1|0|0|1|0|1
100178769|D044|206578359|2019-06-30 14:23:42|F|4|0|0|1|0|0
100178769|D044|206578359|2019-06-30 14:23:42|F|4|0|0|1|0|1
100178769|D044|206578359|2019-06-30 14:23:42|F|4|0|0|1|0|0
100178769|D044|206578359|2019-06-30 14:23:42|F|4|0|0|1|0|1
100178769|D044|206578359|2019-06-30 14:23:42|F|4|0|0|1|0|0
100178769|D044|206578359|2019-06-30 14:23:42|F|4|0|0|1|0|0
100178769|D044|206578359|2019-06-30 14:23:42|F|4|0|0|1|0|1
100178769|D044|206578359|2019-06-30 14:23:42|F|4|0|0|1|0|1
100178769|D044|206578359|2019-06-30 14:23:42|F|4|0|0|1|0|1
100178769|D044|206578359|2019-06-30 14:23:42|F|4|0|0|1|0|0
100178769|D044|206578359|2019-06-30 14:23:42|F|4|0|0|1|0|1
100178769|D044|206578359|2019-06-30 14:23:42|F|4|0|0|1|0|1
100178769|D044|206578359|2019-06-30 14:23:42|F|4|0|0|1|0|1
100178769|D044|206578359|2019-06-30 14:23:42|F|4|0|0|1|0|1
100178769|D044|206578359|2019-06-30 14:23:42|F|4|0|0|1|0|0
100178769|D044|206578359|2019-06-30 14:23:42|F|4|0|0|1|0|1
100178769|D044|206578359|2019-06-30 14:23:42|F|4|0|0|1|0|1
100178769|D044|206578359|2019-06-30 14:23:42|F|4|0|0|1|0|1
100178769|D044|206578359|2019-06-30 14:23:42|F|4|0|0|1|0|0
100178769|D044|206578359|2019-06-30 14:23:42|F|4|0|0|1|0|1
100185583|D031|206588890|2019-06-30 14:23:10|F|4|0|0|1|0|1
100185583|D031|206588890|2019-06-30 14:23:10|F|4|0|0|1|0|1
100185583|D031|206588890|2019-06-30 14:23:10|F|4|0|0|1|0|1
100185583|D031|206588890|2019-06-30 14:23:10|F|4|0|0|1|0|1
100185583|D031|206588890|2019-06-30 14:23:10|F|4|0|0|1|0|1
100185583|D031|206588890|2019-06-30 14:23:10|F|4|0|0|1|0|0
100185583|D031|206588890|2019-06-30 14:23:10|F|4|0|0|1|0|1
100185583|D031|206588890|2019-06-30 14:23:10|F|4|0|0|1|0|1
100185583|D031|206588890|2019-06-30 14:23:10|F|4|0|0|1|0|1
100185583|D031|206588890|2019-06-30 14:23:10|F|4|0|0|1|0|1
100185583|D031|206588890|2019-06-30 14:23:10|F|4|0|0|1|0|1
100185583|D031|206588890|2019-06-30 14:23:10|F|4|0|0|1|0|1
100185583|D031|206588890|2019-06-30 14:23:10|F|4|0|0|1|0|1
100185583|D031|206588890|2019-06-30 14:23:10|F|4|0|0|1|0|1
100185583|D031|206588890|2019-06-30 14:23:10|F|4|0|0|1|0|1
100185583|D031|206588890|2019-06-30 14:23:10|F|4|0|0|1|0|1
100179464|A034|206605286|2019-06-30 17:14:53|M|1|1|0|0|0|1
100179464|A034|206605286|2019-06-30 17:14:53|M|1|1|0|0|0|1
100179464|A034|206605286|2019-06-30 17:14:53|M|1|1|0|0|0|1
100179464|A034|206605286|2019-06-30 17:14:53|M|1|1|0|0|0|0
100179464|A034|206605286|2019-06-30 17:14:53|M|1|1|0|0|0|1
100179464|A034|206605286|2019-06-30 17:14:53|M|1|1|0|0|0|1
100179464|A034|206605286|2019-06-30 17:14:53|M|1|1|0|0|0|1
100179464|A034|206605286|2019-06-30 17:14:53|M|1|1|0|0|0|0
100179464|A034|206605286|2019-06-30 17:14:53|M|1|1|0|0|0|0
100179464|A034|206605286|2019-06-30 17:14:53|M|1|1|0|0|0|1
100179464|A034|206605286|2019-06-30 17:14:53|M|1|1|0|0|0|1
100179464|A034|206605286|2019-06-30 17:14:53|M|1|1|0|0|0|0
100179464|A034|206605286|2019-06-30 17:14:53|M|1|1|0|0|0|1
100179464|A034|206605286|2019-06-30 17:14:53|M|1|1|0|0|0|0
100179464|A034|206605286|2019-06-30 17:14:53|M|1|1|0|0|0|0
100179464|A034|206605286|2019-06-30 17:14:53|M|1|1|0|0|0|1
100179464|A034|206605286|2019-06-30 17:14:53|M|1|1|0|0|0|0
100179464|A034|206605286|2019-06-30 17:14:53|M|1|1|0|0|0|1
100179464|A034|206605286|2019-06-30 17:14:53|M|1|1|0|0|0|0
100179464|A034|206605286|2019-06-30 17:14:53|M|1|1|0|0|0|1
100179464|A034|206605286|2019-06-30 17:14:53|M|1|1|0|0|0|0
100179464|A034|206605286|2019-06-30 17:14:53|M|1|1|0|0|0|1
100179464|A034|206605286|2019-06-30 17:14:53|M|1|1|0|0|0|0
100179464|A034|206605286|2019-06-30 17:14:53|M|1|1|0|0|0|1
100179464|A034|206605286|2019-06-30 17:14:53|M|1|1|0|0|0|0
100179464|A034|206605286|2019-06-30 17:14:53|M|1|1|0|0|0|0
100179464|A034|206605286|2019-06-30 17:14:53|M|1|1|0|0|0|0
100179464|A034|206605286|2019-06-30 17:14:53|M|1|1|0|0|0|0
100179464|A034|206605286|2019-06-30 17:14:53|M|1|1|0|0|0|1
100179464|A034|206605286|2019-06-30 17:14:53|M|1|1|0|0|0|1
100179464|A034|206605286|2019-06-30 17:14:53|M|1|1|0|0|0|1
100179464|A034|206605286|2019-06-30 17:14:53|M|1|1|0|0|0|1
100179464|A034|206605286|2019-06-30 17:14:53|M|1|1|0|0|0|0
100179464|A034|206605286|2019-06-30 17:14:53|M|1|1|0|0|0|0
100179464|A034|206605286|2019-06-30 17:14:53|M|1|1|0|0|0|0
100179464|A034|206605286|2019-06-30 17:14:53|M|1|1|0|0|0|1
100179464|A034|206605286|2019-06-30 17:14:53|M|1|1|0|0|0|0
100179464|A034|206605286|2019-06-30 17:14:53|M|1|1|0|0|0|1
100179464|A034|206605286|2019-06-30 17:14:53|M|1|1|0|0|0|1
100179464|A034|206605286|2019-06-30 17:14:53|M|1|1|0|0|0|0
100167094|D101|206619370|2019-06-30 18:49:11|M|5|0|0|1|0|0
100167094|D101|206619370|2019-06-30 18:49:11|M|5|0|0|1|0|1
100167094|D101|206619370|2019-06-30 18:49:11|M|5|0|0|1|0|0
100167094|D101|206619370|2019-06-30 18:49:11|M|5|0|0|1|0|0
100167094|D101|206619370|2019-06-30 18:49:11|M|5|0|0|1|0|0
100167094|D101|206619370|2019-06-30 18:49:11|M|5|0|0|1|0|0
100167094|D101|206619370|2019-06-30 18:49:11|M|5|0|0|1|0|0
100167094|D101|206619370|2019-06-30 18:49:11|M|5|0|0|1|0|0
100167094|D101|206619370|2019-06-30 18:49:11|M|5|0|0|1|0|0
100167094|D101|206619370|2019-06-30 18:49:11|M|5|0|0|1|0|0
100167094|D101|206619370|2019-06-30 18:49:11|M|5|0|0|1|0|0
100167094|D101|206619370|2019-06-30 18:49:11|M|5|0|0|1|0|0
100167094|D101|206619370|2019-06-30 18:49:11|M|5|0|0|1|0|1
100167094|D101|206619370|2019-06-30 18:49:11|M|5|0|0|1|0|0
100167094|D101|206619370|2019-06-30 18:49:11|M|5|0|0|1|0|0
100167094|D101|206619370|2019-06-30 18:49:11|M|5|0|0|1|0|0
100167094|D101|206619370|2019-06-30 18:49:11|M|5|0|0|1|0|0
100167094|D101|206619370|2019-06-30 18:49:11|M|5|0|0|1|0|1
100167094|D101|206619370|2019-06-30 18:49:11|M|5|0|0|1|0|0
100167094|D101|206619370|2019-06-30 18:49:11|M|5|0|0|1|0|0
100167094|D101|206619370|2019-06-30 18:49:11|M|5|0|0|1|0|0
100167094|D101|206619370|2019-06-30 18:49:11|M|5|0|0|1|0|0
100167094|D101|206619370|2019-06-30 18:49:11|M|5|0|0|1|0|0
100167094|D101|206619370|2019-06-30 18:49:11|M|5|0|0|1|0|0
100167094|D101|206619370|2019-06-30 18:49:11|M|5|0|0|1|0|0
100167094|D101|206619370|2019-06-30 18:49:11|M|5|0|0|1|0|0
100167094|D101|206619370|2019-06-30 18:49:11|M|5|0|0|1|0|0
100167094|D101|206619370|2019-06-30 18:49:11|M|5|0|0|1|0|0
100167094|D101|206619370|2019-06-30 18:49:11|M|5|0|0|1|0|0
100167094|D101|206619370|2019-06-30 18:49:11|M|5|0|0|1|0|1
100167094|D101|206619370|2019-06-30 18:49:11|M|5|0|0|1|0|0
100167094|D101|206619370|2019-06-30 18:49:11|M|5|0|0|1|0|1
100167094|D101|206619370|2019-06-30 18:49:11|M|5|0|0|1|0|0
100167094|D101|206619370|2019-06-30 18:49:11|M|5|0|0|1|0|0
100167094|D101|206619370|2019-06-30 18:49:11|M|5|0|0|1|0|0
100167094|D101|206619370|2019-06-30 18:49:11|M|5|0|0|1|0|0
100167094|D101|206619370|2019-06-30 18:49:11|M|5|0|0|1|0|0
100167094|D101|206619370|2019-06-30 18:49:11|M|5|0|0|1|0|0
100167094|D101|206619370|2019-06-30 18:49:11|M|5|0|0|1|0|0
100167094|D101|206619370|2019-06-30 18:49:11|M|5|0|0|1|0|0
100167094|D101|206619370|2019-06-30 18:49:11|M|5|0|0|1|0|0
100167094|D101|206619370|2019-06-30 18:49:11|M|5|0|0|1|0|0
100167094|D101|206619370|2019-06-30 18:49:11|M|5|0|0|1|0|0
100167094|D101|206619370|2019-06-30 18:49:11|M|5|0|0|1|0|0
100167094|D101|206619370|2019-06-30 18:49:11|M|5|0|0|1|0|0
100167094|D101|206619370|2019-06-30 18:49:11|M|5|0|0|1|0|0
100167094|D101|206619370|2019-06-30 18:49:11|M|5|0|0|1|0|0
100167094|D101|206619370|2019-06-30 18:49:11|M|5|0|0|1|0|0
100167094|D101|206619370|2019-06-30 18:49:11|M|5|0|0|1|0|0
100167094|D101|206619370|2019-06-30 18:49:11|M|5|0|0|1|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|1
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|1
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|1
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|1
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|1
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|1
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|1
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100181260|E030|206043613|2019-06-30 22:12:09|M|5|1|0|0|0|0
100169846|B064|206125196|2019-06-30 22:53:52|F|2|1|0|0|0|1
100169846|B064|206125196|2019-06-30 22:53:52|F|2|1|0|0|0|1
100169846|B064|206125196|2019-06-30 22:53:52|F|2|1|0|0|0|1
100169846|B064|206125196|2019-06-30 22:53:52|F|2|1|0|0|0|1
100169846|B064|206125196|2019-06-30 22:53:52|F|2|1|0|0|0|1
100169846|B064|206125196|2019-06-30 22:53:52|F|2|1|0|0|0|0
100169846|B064|206125196|2019-06-30 22:53:52|F|2|1|0|0|0|1
100169846|B064|206125196|2019-06-30 22:53:52|F|2|1|0|0|0|1
100169846|B064|206125196|2019-06-30 22:53:52|F|2|1|0|0|0|1
100169846|B064|206125196|2019-06-30 22:53:52|F|2|1|0|0|0|1
100169846|B064|206125196|2019-06-30 22:53:52|F|2|1|0|0|0|1
100169846|B064|206125196|2019-06-30 22:53:52|F|2|1|0|0|0|1
100169846|B064|206125196|2019-06-30 22:53:52|F|2|1|0|0|0|0
100169846|B064|206125196|2019-06-30 22:53:52|F|2|1|0|0|0|0
100169846|B064|206125196|2019-06-30 22:53:52|F|2|1|0|0|0|1
100169846|B064|206125196|2019-06-30 22:53:52|F|2|1|0|0|0|1
100169846|B064|206125196|2019-06-30 22:53:52|F|2|1|0|0|0|1
100185754|A017|206127061|2019-06-30 15:27:02|M|0|1|0|0|0|1
100185754|A017|206127061|2019-06-30 15:27:02|M|0|1|0|0|0|1
100185754|A017|206127061|2019-06-30 15:27:02|M|0|1|0|0|0|1
100185754|A017|206127061|2019-06-30 15:27:02|M|0|1|0|0|0|0
100185754|A017|206127061|2019-06-30 15:27:02|M|0|1|0|0|0|1
100185754|A017|206127061|2019-06-30 15:27:02|M|0|1|0|0|0|1
100185754|A017|206127061|2019-06-30 15:27:02|M|0|1|0|0|0|1
100185754|A017|206127061|2019-06-30 15:27:02|M|0|1|0|0|0|1
100185754|A017|206127061|2019-06-30 15:27:02|M|0|1|0|0|0|1
100185754|A017|206127061|2019-06-30 15:27:02|M|0|1|0|0|0|1
100185754|A017|206127061|2019-06-30 15:27:02|M|0|1|0|0|0|1
100185754|A017|206127061|2019-06-30 15:27:02|M|0|1|0|0|0|1
100185754|A017|206127061|2019-06-30 15:27:02|M|0|1|0|0|0|1
100185754|A017|206127061|2019-06-30 15:27:02|M|0|1|0|0|0|1
100185754|A017|206127061|2019-06-30 15:27:02|M|0|1|0|0|0|1
100185754|A017|206127061|2019-06-30 15:27:02|M|0|1|0|0|0|1
100185754|A017|206127061|2019-06-30 15:27:02|M|0|1|0|0|0|1
100185754|A017|206127061|2019-06-30 15:27:02|M|0|1|0|0|0|1
