,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,Y
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9051730515515681,1.0,0.7505410855545455,0.7142857142857143,0.5,0.750718954248366,0.87
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7815202243066537,1.0,0.6072248157789474,0.8571428571428571,0.2857142857142857,0.94,0.9
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8780317360894695,1.0,0.6072248157789474,0.8571428571428571,0.14285714285714285,0.7760229885057471,0.94
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9722222222222222,1.0,0.7221779884896552,0.14285714285714285,0.6428571428571429,1.0,0.94
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9549350649350651,1.0,0.7221779884896552,0.14285714285714285,0.5,1.0,1.0
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9185714285714285,1.0,0.7221779884896552,0.14285714285714285,0.42857142857142855,0.9,1.0
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9376190476190476,1.0,0.7221779884896552,0.14285714285714285,0.35714285714285715,0.9102575660012878,0.9
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9848171152518979,1.0,0.7649964185846153,0.14285714285714285,0.6428571428571429,0.9202933433621662,1.0
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9333842083842084,1.0,0.733725503090625,0.5714285714285714,0.6428571428571429,0.97,0.8
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9298534798534798,1.0,0.733725503090625,0.5714285714285714,0.5714285714285714,0.77,0.97
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.779148690292758,1.0,0.733725503090625,0.5714285714285714,0.42857142857142855,0.9,0.77
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9180751964085297,1.0,0.733725503090625,0.5714285714285714,0.35714285714285715,1.0,0.9
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8634920634920635,1.0,0.733725503090625,0.5714285714285714,0.2857142857142857,0.87,1.0
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8827829863869908,1.0,0.733725503090625,0.5714285714285714,0.21428571428571427,0.8566964285714286,0.87
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9733333333333333,1.0,0.7340327096785716,0.2857142857142857,0.2857142857142857,0.97,1.0
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7429847929847929,1.0,0.3148355885942425,0.7142857142857143,0.21428571428571427,0.77,0.5
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8796926675808664,1.0,0.3148355885942425,0.7142857142857143,0.07142857142857142,0.744417701863354,0.77
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9656084656084657,1.0,0.6496846621727272,0.14285714285714285,0.6428571428571429,0.9202933433621662,0.97
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9656666666666667,1.0,0.5207753127727778,0.14285714285714285,0.42857142857142855,0.77,0.97
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9833333333333334,1.0,0.6002763015526316,0.2857142857142857,0.2857142857142857,0.9281140042223787,0.2
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7282478632478633,1.0,0.34225001403262295,0.7142857142857143,0.7142857142857143,0.94,0.54
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7183166109253065,1.0,0.34225001403262295,0.7142857142857143,0.5714285714285714,0.67,0.94
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.70605291005291,1.0,0.34225001403262295,0.7142857142857143,0.5,0.9,0.67
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7643135849657589,1.0,0.34225001403262295,0.7142857142857143,0.2857142857142857,0.97,0.9
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8715151515151515,1.0,0.34225001403262295,0.7142857142857143,0.21428571428571427,0.7,0.97
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8915646258503401,1.0,0.34225001403262295,0.7142857142857143,0.07142857142857142,0.97,0.7
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9073593073593074,1.0,0.34225001403262295,0.5714285714285714,0.9285714285714286,0.9,0.97
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8711721611721612,1.0,0.34225001403262295,0.5714285714285714,0.7142857142857143,0.74,0.9
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9190211640211641,1.0,0.34225001403262295,0.5714285714285714,0.6428571428571429,0.9,0.74
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9135231193926846,1.0,0.34225001403262295,0.5714285714285714,0.5714285714285714,0.881132075471698,0.9
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9215384615384615,1.0,0.6726485803142858,0.14285714285714285,0.9285714285714286,0.97,1.0
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8926514750044161,1.0,0.58924402935,0.14285714285714285,0.35714285714285715,0.9102575660012878,0.94
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6820074852683549,1.0,0.43988603962789474,0.42857142857142855,0.42857142857142855,0.54,0.6
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6775040500530697,1.0,0.43988603962789474,0.42857142857142855,0.35714285714285715,0.84,0.54
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8767832167832167,1.0,0.43988603962789474,0.42857142857142855,0.2857142857142857,0.77,0.84
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7856425839008112,1.0,0.43988603962789474,0.42857142857142855,0.14285714285714285,0.47,0.77
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6290067420502202,1.0,0.43988603962789474,0.42857142857142855,0.07142857142857142,0.8448368751870697,0.47
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.96,1.0,0.6608196174756756,0.14285714285714285,0.9285714285714286,1.0,1.0
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9466666666666667,1.0,0.6608196174756756,0.14285714285714285,0.8571428571428571,1.0,1.0
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9537037037037037,1.0,0.6608196174756756,0.14285714285714285,0.7142857142857143,1.0,1.0
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9933333333333333,1.0,0.6608196174756756,0.14285714285714285,0.6428571428571429,0.9202933433621662,1.0
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9697916666666667,1.0,0.77341984875,0.5714285714285714,0.7142857142857143,1.0,0.9
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9486184597295709,1.0,0.77341984875,0.5714285714285714,0.6428571428571429,1.0,1.0
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9716666666666667,1.0,0.77341984875,0.5714285714285714,0.5714285714285714,0.8,1.0
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7378055459471924,1.0,0.77341984875,0.5714285714285714,0.42857142857142855,0.94,0.8
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.962888198757764,1.0,0.77341984875,0.5714285714285714,0.35714285714285715,0.97,0.94
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9014381270903009,1.0,0.77341984875,0.5714285714285714,0.2857142857142857,0.97,0.97
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9438131313131314,1.0,0.77341984875,0.5714285714285714,0.21428571428571427,0.8566964285714286,0.97
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8433638443935928,1.0,0.6852487772875,0.2857142857142857,0.35714285714285715,0.97,0.9
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6852487772875,0.2857142857142857,0.2857142857142857,0.9281140042223787,0.97
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9733333333333334,1.0,0.7177605437392857,0.14285714285714285,0.8571428571428571,1.0,1.0
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9781637717121588,1.0,0.6817944908476191,0.14285714285714285,0.42857142857142855,0.97,1.0
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9507575757575758,1.0,0.6817944908476191,0.14285714285714285,0.35714285714285715,0.9102575660012878,0.97
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9395833333333333,1.0,0.6726485803142858,0.14285714285714285,0.7142857142857143,1.0,0.97
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8365999121651295,1.0,0.6662640133875,0.42857142857142855,0.07142857142857142,0.97,0.9
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9073265736295006,1.0,0.6662640133875,0.2857142857142857,0.8571428571428571,0.9,0.97
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9131664690141702,1.0,0.6662640133875,0.2857142857142857,0.7857142857142857,0.9,0.9
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9014652014652015,1.0,0.6662640133875,0.2857142857142857,0.7142857142857143,0.84,0.9
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8451190476190477,1.0,0.6662640133875,0.2857142857142857,0.6428571428571429,0.9,0.84
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9694444444444444,1.0,0.6662640133875,0.2857142857142857,0.5714285714285714,0.9249389097744362,0.9
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7296195972610924,1.0,0.34330604774222223,0.2857142857142857,0.6428571428571429,1.0,0.74
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8617216117216118,1.0,0.5207753127727778,0.14285714285714285,0.35714285714285715,0.9102575660012878,0.77
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8514197530864197,1.0,0.6779655124105263,0.5714285714285714,0.21428571428571427,0.8566964285714286,0.74
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8710144927536231,1.0,0.6596922086857143,0.2857142857142857,0.35714285714285715,0.97,0.97
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9866666666666667,1.0,0.6596922086857143,0.2857142857142857,0.2857142857142857,1.0,0.97
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8944444444444445,1.0,0.6596922086857143,0.14285714285714285,0.9285714285714286,1.0,1.0
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9726086956521739,1.0,0.6596922086857143,0.14285714285714285,0.8571428571428571,1.0,1.0
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.975,1.0,0.6596922086857143,0.14285714285714285,0.7142857142857143,0.97,1.0
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9833333333333334,1.0,0.6596922086857143,0.14285714285714285,0.6428571428571429,0.9202933433621662,0.97
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9198067632850241,1.0,0.7926796759809523,0.2857142857142857,0.7142857142857143,0.97,0.97
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9195833333333333,1.0,0.45359670079276315,0.5714285714285714,0.2857142857142857,0.9,0.9
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8224630541871921,1.0,0.45359670079276315,0.5714285714285714,0.21428571428571427,0.97,0.9
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9072727272727272,1.0,0.45359670079276315,0.42857142857142855,0.42857142857142855,0.87,0.97
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8618807118807118,1.0,0.45359670079276315,0.42857142857142855,0.35714285714285715,0.97,0.87
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9757575757575757,1.0,0.45359670079276315,0.42857142857142855,0.2857142857142857,1.0,0.97
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9353679653679654,1.0,0.45359670079276315,0.42857142857142855,0.14285714285714285,1.0,1.0
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9504761904761905,1.0,0.45359670079276315,0.42857142857142855,0.07142857142857142,0.8448368751870697,1.0
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8997695852534562,1.0,0.7618235726157895,0.2857142857142857,0.6428571428571429,0.97,0.9
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9930555555555556,1.0,0.778899141552,0.2857142857142857,0.8571428571428571,0.97,1.0
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9802688172043009,1.0,0.778899141552,0.2857142857142857,0.7857142857142857,1.0,0.97
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9549206349206348,1.0,0.778899141552,0.2857142857142857,0.7142857142857143,1.0,1.0
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9764673311184939,1.0,0.778899141552,0.2857142857142857,0.6428571428571429,1.0,1.0
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.778899141552,0.2857142857142857,0.5714285714285714,0.9249389097744362,1.0
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9242167919799499,1.0,0.7926796759809523,0.2857142857142857,0.6428571428571429,0.8,0.97
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9866666666666667,1.0,0.7926796759809523,0.2857142857142857,0.5714285714285714,0.94,0.8
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9883333333333333,1.0,0.7926796759809523,0.2857142857142857,0.42857142857142855,1.0,0.94
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9841269841269842,1.0,0.7926796759809523,0.2857142857142857,0.35714285714285715,1.0,1.0
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.7926796759809523,0.2857142857142857,0.2857142857142857,0.9281140042223787,1.0
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.96,1.0,0.61030644969375,0.2857142857142857,0.2857142857142857,0.87,1.0
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9363636363636364,1.0,0.6752895168695652,0.2857142857142857,0.2857142857142857,0.8,0.97
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8666666666666667,1.0,0.6752895168695652,0.14285714285714285,0.9285714285714286,0.94,0.8
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9536363636363635,1.0,0.6752895168695652,0.14285714285714285,0.8571428571428571,0.97,0.94
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9761904761904762,1.0,0.6752895168695652,0.14285714285714285,0.7142857142857143,1.0,0.97
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9515942028985508,1.0,0.6752895168695652,0.14285714285714285,0.6428571428571429,0.9202933433621662,1.0
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8544444444444443,1.0,0.5864685784137931,0.5714285714285714,0.35714285714285715,0.8,0.67
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9235224484318687,1.0,0.4688519482473684,0.5714285714285714,0.7142857142857143,0.74,0.64
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9320453209342099,1.0,0.4688519482473684,0.5714285714285714,0.6428571428571429,0.97,0.74
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9496767001114828,1.0,0.4688519482473684,0.5714285714285714,0.5714285714285714,0.881132075471698,0.97
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7894710607298265,1.0,0.5662640663704348,0.8571428571428571,0.2857142857142857,0.9,0.9
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7557539682539683,1.0,0.5662640663704348,0.8571428571428571,0.14285714285714285,0.7760229885057471,0.9
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9066363636363637,1.0,0.6726485803142858,0.14285714285714285,0.8571428571428571,0.97,0.97
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9330891330891332,1.0,0.6726485803142858,0.14285714285714285,0.6428571428571429,0.9202933433621662,1.0
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.7177605437392857,0.14285714285714285,0.7142857142857143,1.0,1.0
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9920634920634921,1.0,0.7177605437392857,0.14285714285714285,0.6428571428571429,0.97,1.0
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9928571428571429,1.0,0.7177605437392857,0.14285714285714285,0.5,0.9,0.97
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9244761904761905,1.0,0.7177605437392857,0.14285714285714285,0.42857142857142855,0.9,0.9
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9568376068376069,1.0,0.7177605437392857,0.14285714285714285,0.35714285714285715,0.9102575660012878,0.9
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9164702581369247,1.0,0.6148848212615384,0.5714285714285714,0.5714285714285714,0.74,0.97
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8421665416132137,1.0,0.7009433619625,0.8571428571428571,0.14285714285714285,0.7760229885057471,0.8
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9245758406409331,1.0,0.7618235726157895,0.2857142857142857,0.7857142857142857,1.0,0.97
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8829629629629631,1.0,0.7618235726157895,0.2857142857142857,0.7142857142857143,0.9,1.0
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9538239538239539,1.0,0.7618235726157895,0.2857142857142857,0.5714285714285714,0.9249389097744362,0.97
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8876038645623899,1.0,0.59605345875,0.14285714285714285,0.5,0.94,0.87
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8582900432900432,1.0,0.59605345875,0.14285714285714285,0.42857142857142855,0.8,0.94
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.89394888736994,1.0,0.59605345875,0.14285714285714285,0.35714285714285715,0.9102575660012878,0.8
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8883437990580847,1.0,0.7091648294136365,0.14285714285714285,0.5,1.0,0.94
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.992,1.0,0.7091648294136365,0.14285714285714285,0.42857142857142855,0.97,1.0
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9088888888888889,1.0,0.7091648294136365,0.14285714285714285,0.35714285714285715,0.9102575660012878,0.97
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7197691197691198,1.0,0.34330604774222223,0.2857142857142857,0.5714285714285714,0.97,1.0
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.871745300270646,1.0,0.34330604774222223,0.2857142857142857,0.42857142857142855,0.6,0.97
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5188095238095238,1.0,0.34330604774222223,0.2857142857142857,0.35714285714285715,0.94,0.6
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8183333333333334,1.0,0.34330604774222223,0.2857142857142857,0.2857142857142857,0.77,0.94
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6799516908212561,1.0,0.34330604774222223,0.14285714285714285,0.9285714285714286,0.74,0.77
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6860519480519481,1.0,0.34330604774222223,0.14285714285714285,0.8571428571428571,0.64,0.74
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7096883468834688,1.0,0.34330604774222223,0.14285714285714285,0.7142857142857143,0.74,0.64
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8014285714285715,1.0,0.34330604774222223,0.14285714285714285,0.6428571428571429,0.0,0.74
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9208276797829036,1.0,0.34330604774222223,0.14285714285714285,0.42857142857142855,0.84,0.97
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8627032520325204,1.0,0.34330604774222223,0.14285714285714285,0.35714285714285715,0.9102575660012878,0.84
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8580357142857142,1.0,0.595707689725,0.42857142857142855,0.42857142857142855,1.0,0.97
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8891954022988505,1.0,0.46562265947692305,0.2857142857142857,0.5714285714285714,0.97,0.97
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9722222222222222,1.0,0.7461210421114286,0.14285714285714285,0.35714285714285715,0.9102575660012878,1.0
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9794444444444445,1.0,0.7340640127624999,0.5714285714285714,0.5714285714285714,0.881132075471698,1.0
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9776785714285714,1.0,0.6329763713043478,0.14285714285714285,0.7142857142857143,0.97,1.0
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9750000000000001,1.0,0.6329763713043478,0.14285714285714285,0.6428571428571429,1.0,0.97
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9625776397515529,1.0,0.6329763713043478,0.14285714285714285,0.5,0.87,1.0
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9474761904761906,1.0,0.6329763713043478,0.14285714285714285,0.42857142857142855,1.0,0.87
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9342479674796748,1.0,0.6329763713043478,0.14285714285714285,0.35714285714285715,0.9102575660012878,1.0
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.957427536231884,1.0,0.7243145589769231,0.42857142857142855,0.14285714285714285,0.97,1.0
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9700000000000001,1.0,0.7243145589769231,0.42857142857142855,0.07142857142857142,0.8448368751870697,0.97
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9251169950738917,1.0,0.6425768653787234,0.14285714285714285,0.5,0.9,0.87
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9042865105908584,1.0,0.7674918066363636,0.5714285714285714,0.21428571428571427,0.8566964285714286,0.97
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7929476414390207,1.0,0.4752098952962069,0.7142857142857143,0.2857142857142857,0.8,0.7
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.896086691086691,1.0,0.4752098952962069,0.7142857142857143,0.21428571428571427,0.87,0.8
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9051552795031055,1.0,0.4752098952962069,0.7142857142857143,0.07142857142857142,0.9,0.87
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9230555555555556,1.0,0.4752098952962069,0.5714285714285714,0.5714285714285714,0.881132075471698,0.9
