,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,Y
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6910714285714287,1.0,0.7505410855545455,0.7142857142857143,0.7857142857142857,0.7,0.85
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.735578002244669,1.0,0.7505410855545455,0.7142857142857143,0.7142857142857143,0.85,0.7
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.542948717948718,1.0,0.7505410855545455,0.7142857142857143,0.6428571428571429,0.85,0.85
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.709126984126984,1.0,0.7505410855545455,0.7142857142857143,0.5714285714285714,0.9,0.85
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6098484848484849,1.0,0.7505410855545455,0.7142857142857143,0.5,0.49292929292929294,0.9
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6539642176005812,1.0,0.6072248157789474,0.8571428571428571,0.35714285714285715,0.8,0.75
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.656904761904762,1.0,0.6072248157789474,0.8571428571428571,0.2857142857142857,0.9,0.8
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9259259259259259,1.0,0.6072248157789474,0.8571428571428571,0.21428571428571427,0.7,0.9
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7949494949494949,1.0,0.6072248157789474,0.8571428571428571,0.14285714285714285,0.7,0.7
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6722222222222222,1.0,0.6072248157789474,0.8571428571428571,0.07142857142857142,0.6878048780487805,0.7
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.55,1.0,0.49457167890923076,0.14285714285714285,0.14285714285714285,0.65,0.5
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8241402116402116,1.0,0.7221779884896552,0.14285714285714285,0.6428571428571429,0.8,0.85
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8916666666666666,1.0,0.7221779884896552,0.14285714285714285,0.5714285714285714,0.95,0.8
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7552154195011338,1.0,0.7221779884896552,0.14285714285714285,0.5,1.0,0.95
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9555555555555555,1.0,0.7221779884896552,0.14285714285714285,0.42857142857142855,0.9,1.0
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9249999999999999,1.0,0.7221779884896552,0.14285714285714285,0.35714285714285715,0.9,0.9
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.95,1.0,0.7221779884896552,0.14285714285714285,0.2857142857142857,0.95,0.9
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7282051282051283,1.0,0.7221779884896552,0.14285714285714285,0.21428571428571427,0.85,0.95
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7821428571428571,1.0,0.7221779884896552,0.14285714285714285,0.14285714285714285,1.0,0.85
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8388888888888889,1.0,0.7221779884896552,0.14285714285714285,0.07142857142857142,0.8214594594594594,1.0
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8112073112073112,1.0,0.7649964185846153,0.14285714285714285,0.6428571428571429,0.75,0.95
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.48130511463844794,1.0,0.49457167890923076,0.14285714285714285,0.07142857142857142,0.8214594594594594,0.65
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6513227513227513,1.0,0.733725503090625,0.5714285714285714,0.6428571428571429,0.85,0.8
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8387445887445888,1.0,0.733725503090625,0.5714285714285714,0.5714285714285714,0.9,0.85
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7875816993464052,1.0,0.733725503090625,0.5714285714285714,0.5,0.55,0.9
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7729166666666666,1.0,0.733725503090625,0.5714285714285714,0.42857142857142855,0.75,0.55
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7527597402597402,1.0,0.733725503090625,0.5714285714285714,0.35714285714285715,0.8,0.75
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7335858585858586,1.0,0.733725503090625,0.5714285714285714,0.2857142857142857,0.75,0.8
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7123809523809524,1.0,0.733725503090625,0.5714285714285714,0.21428571428571427,0.8,0.75
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8055555555555555,1.0,0.733725503090625,0.5714285714285714,0.14285714285714285,0.7,0.8
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8285714285714286,1.0,0.733725503090625,0.5714285714285714,0.07142857142857142,0.5851055194805195,0.7
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7328571428571429,1.0,0.6722944801041667,0.42857142857142855,0.6428571428571429,0.95,0.8
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6603174603174603,1.0,0.7340327096785716,0.2857142857142857,0.2857142857142857,0.95,0.75
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22569444444444445,1.0,0.3148355885942425,0.7142857142857143,0.35714285714285715,0.05,0.4
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22384080565898748,1.0,0.3148355885942425,0.7142857142857143,0.2857142857142857,0.25,0.05
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.26944444444444443,1.0,0.3148355885942425,0.7142857142857143,0.21428571428571427,0.6,0.25
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.30357142857142855,1.0,0.3148355885942425,0.7142857142857143,0.14285714285714285,0.35,0.6
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4789949313058557,1.0,0.3148355885942425,0.7142857142857143,0.07142857142857142,0.6019506369426751,0.35
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6912698412698411,1.0,0.6496846621727272,0.14285714285714285,0.6428571428571429,0.95,0.8
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6074074074074075,1.0,0.6496846621727272,0.14285714285714285,0.5714285714285714,0.8235691741188848,0.95
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7705555555555555,1.0,0.5207753127727778,0.14285714285714285,0.42857142857142855,0.4,0.75
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5446127946127947,1.0,0.6002763015526316,0.2857142857142857,0.35714285714285715,0.55,0.55
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4601851851851852,1.0,0.6002763015526316,0.2857142857142857,0.2857142857142857,0.2,0.55
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.42554112554112555,1.0,0.6002763015526316,0.2857142857142857,0.21428571428571427,0.05,0.2
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3619047619047619,1.0,0.6002763015526316,0.2857142857142857,0.14285714285714285,0.05,0.05
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23700466200466203,1.0,0.6002763015526316,0.2857142857142857,0.07142857142857142,0.6956931359353971,0.05
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.35238095238095235,1.0,0.34225001403262295,0.7142857142857143,0.7857142857142857,0.3,0.75
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3113793613793614,1.0,0.34225001403262295,0.7142857142857143,0.7142857142857143,0.35,0.3
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.32478991596638657,1.0,0.34225001403262295,0.7142857142857143,0.6428571428571429,0.3,0.35
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2679195804195804,1.0,0.34225001403262295,0.7142857142857143,0.5714285714285714,0.2,0.3
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.21128246753246752,1.0,0.34225001403262295,0.7142857142857143,0.5,0.4,0.2
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4178710178710179,1.0,0.34225001403262295,0.7142857142857143,0.42857142857142855,0.5,0.4
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.48999183006535946,1.0,0.34225001403262295,0.7142857142857143,0.35714285714285715,0.5,0.5
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.36929434202161465,1.0,0.34225001403262295,0.7142857142857143,0.2857142857142857,0.6,0.5
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6433150183150182,1.0,0.34225001403262295,0.7142857142857143,0.21428571428571427,0.7,0.6
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4947089947089947,1.0,0.34225001403262295,0.7142857142857143,0.14285714285714285,0.7,0.7
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4237528344671202,1.0,0.34225001403262295,0.7142857142857143,0.07142857142857142,0.85,0.7
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7052177620359439,1.0,0.34225001403262295,0.5714285714285714,0.9285714285714286,0.65,0.85
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6505746038447277,1.0,0.34225001403262295,0.5714285714285714,0.8571428571428571,0.7,0.65
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5792709705753184,1.0,0.34225001403262295,0.5714285714285714,0.7857142857142857,0.7,0.7
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6645833333333333,1.0,0.34225001403262295,0.5714285714285714,0.7142857142857143,0.75,0.7
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7265191598524932,1.0,0.34225001403262295,0.5714285714285714,0.6428571428571429,0.75,0.75
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8558201058201059,1.0,0.34225001403262295,0.5714285714285714,0.5714285714285714,0.7288184438040346,0.75
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7111111111111111,1.0,0.6726485803142858,0.14285714285714285,0.9285714285714286,1.0,0.85
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6936507936507937,1.0,0.58924402935,0.14285714285714285,0.35714285714285715,0.55,0.55
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.625,1.0,0.58924402935,0.14285714285714285,0.2857142857142857,0.8,0.55
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7615384615384615,1.0,0.58924402935,0.14285714285714285,0.21428571428571427,0.9,0.8
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.875,1.0,0.58924402935,0.14285714285714285,0.14285714285714285,1.0,0.9
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7506172839506173,1.0,0.58924402935,0.14285714285714285,0.07142857142857142,0.8214594594594594,1.0
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4776923076923077,1.0,0.43988603962789474,0.42857142857142855,0.5714285714285714,0.7,0.7
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6223544973544973,1.0,0.43988603962789474,0.42857142857142855,0.5,0.65,0.7
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.45119047619047614,1.0,0.43988603962789474,0.42857142857142855,0.42857142857142855,0.45,0.65
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8571428571428571,1.0,0.7140738282885716,0.14285714285714285,0.7857142857142857,0.75,0.7
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4502238502238502,1.0,0.43988603962789474,0.42857142857142855,0.35714285714285715,0.75,0.45
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6015417331206805,1.0,0.43988603962789474,0.42857142857142855,0.2857142857142857,0.75,0.75
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6014629859387923,1.0,0.43988603962789474,0.42857142857142855,0.21428571428571427,0.7,0.75
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.36363636363636365,1.0,0.43988603962789474,0.42857142857142855,0.14285714285714285,0.2,0.7
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.36252164502164497,1.0,0.43988603962789474,0.42857142857142855,0.07142857142857142,0.6923619631901841,0.2
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7073412698412699,1.0,0.6608196174756756,0.2857142857142857,0.21428571428571427,0.6,0.9
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6158653846153846,1.0,0.6608196174756756,0.2857142857142857,0.14285714285714285,0.85,0.6
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6256854256854257,1.0,0.6608196174756756,0.2857142857142857,0.07142857142857142,0.8,0.85
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6555555555555556,1.0,0.6608196174756756,0.14285714285714285,0.9285714285714286,0.85,0.8
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6949404761904763,1.0,0.6608196174756756,0.14285714285714285,0.8571428571428571,0.8,0.85
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6527777777777778,1.0,0.6608196174756756,0.14285714285714285,0.7857142857142857,0.8,0.8
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6321428571428572,1.0,0.6608196174756756,0.14285714285714285,0.7142857142857143,0.8,0.8
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6800084175084176,1.0,0.6608196174756756,0.14285714285714285,0.6428571428571429,0.9,0.8
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9583333333333334,1.0,0.6608196174756756,0.14285714285714285,0.5714285714285714,0.8235691741188848,0.9
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7222222222222222,1.0,0.6449109182241379,0.14285714285714285,0.7857142857142857,0.7,0.65
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7273695054945055,1.0,0.77341984875,0.5714285714285714,0.7142857142857143,0.9,0.7
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8497354497354497,1.0,0.77341984875,0.5714285714285714,0.6428571428571429,1.0,0.9
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8440355940355939,1.0,0.77341984875,0.5714285714285714,0.5714285714285714,0.95,1.0
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7933006535947712,1.0,0.77341984875,0.5714285714285714,0.5,0.55,0.95
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7747668997668997,1.0,0.77341984875,0.5714285714285714,0.42857142857142855,0.75,0.55
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.916005291005291,1.0,0.77341984875,0.5714285714285714,0.35714285714285715,0.85,0.75
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9629629629629629,1.0,0.77341984875,0.5714285714285714,0.2857142857142857,0.9,0.85
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8130952380952381,1.0,0.77341984875,0.5714285714285714,0.21428571428571427,0.7,0.9
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.778344671201814,1.0,0.77341984875,0.5714285714285714,0.14285714285714285,0.7,0.7
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.785894660894661,1.0,0.77341984875,0.5714285714285714,0.07142857142857142,0.5851055194805195,0.7
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5504385964912281,1.0,0.6852487772875,0.2857142857142857,0.35714285714285715,0.75,0.45
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9107142857142857,1.0,0.6852487772875,0.2857142857142857,0.2857142857142857,0.9,0.75
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7283653846153846,1.0,0.6852487772875,0.2857142857142857,0.21428571428571427,0.7,0.9
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6979166666666666,1.0,0.6852487772875,0.2857142857142857,0.14285714285714285,0.6,0.7
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5416666666666666,1.0,0.6852487772875,0.2857142857142857,0.07142857142857142,0.6956931359353971,0.6
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8205357142857143,1.0,0.7177605437392857,0.14285714285714285,0.8571428571428571,0.65,0.75
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8469696969696969,1.0,0.6817944908476191,0.14285714285714285,0.42857142857142855,0.9,0.95
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8277777777777778,1.0,0.6817944908476191,0.14285714285714285,0.35714285714285715,1.0,0.9
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6817944908476191,0.14285714285714285,0.2857142857142857,0.8,1.0
